activity_type_id,timestamp,x,y,z,format_timestamp,id,activity_type,started,finished,updated,subject
2807,2024-09-05 21:25:40.964000+01:00,1.879,-0.57,9.919,2024-09-05 21:25:40.964,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.964000+01:00,1.879,-0.57,9.919,2024-09-05 21:25:40.964,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.125000+01:00,1.879,-0.548,9.929,2024-09-05 21:25:41.125,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.125000+01:00,1.879,-0.548,9.929,2024-09-05 21:25:41.125,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.280000+01:00,1.879,-0.563,9.931,2024-09-05 21:25:41.280,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.280000+01:00,1.879,-0.563,9.931,2024-09-05 21:25:41.280,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.444000+01:00,1.901,-0.558,9.934,2024-09-05 21:25:41.444,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.444000+01:00,1.901,-0.558,9.934,2024-09-05 21:25:41.444,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.601000+01:00,1.889,-0.572,9.934,2024-09-05 21:25:41.601,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.601000+01:00,1.889,-0.572,9.934,2024-09-05 21:25:41.601,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.761000+01:00,1.872,-0.575,9.943,2024-09-05 21:25:41.761,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.761000+01:00,1.872,-0.575,9.943,2024-09-05 21:25:41.761,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.925000+01:00,1.896,-0.553,9.938,2024-09-05 21:25:41.925,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:41.925000+01:00,1.896,-0.553,9.938,2024-09-05 21:25:41.925,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.081000+01:00,1.879,-0.563,9.919,2024-09-05 21:25:42.081,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.081000+01:00,1.879,-0.563,9.919,2024-09-05 21:25:42.081,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.245000+01:00,1.887,-0.563,9.91,2024-09-05 21:25:42.245,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.245000+01:00,1.887,-0.563,9.91,2024-09-05 21:25:42.245,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.401000+01:00,1.894,-0.57,9.917,2024-09-05 21:25:42.401,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.401000+01:00,1.894,-0.57,9.917,2024-09-05 21:25:42.401,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.565000+01:00,1.901,-0.539,9.919,2024-09-05 21:25:42.565,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.565000+01:00,1.901,-0.539,9.919,2024-09-05 21:25:42.565,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.721000+01:00,1.894,-0.546,9.914,2024-09-05 21:25:42.721,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.721000+01:00,1.894,-0.546,9.914,2024-09-05 21:25:42.721,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.885000+01:00,1.899,-0.553,9.926,2024-09-05 21:25:42.885,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:42.885000+01:00,1.899,-0.553,9.926,2024-09-05 21:25:42.885,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.044000+01:00,1.882,-0.548,9.917,2024-09-05 21:25:43.044,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.044000+01:00,1.882,-0.548,9.917,2024-09-05 21:25:43.044,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.201000+01:00,1.879,-0.548,9.917,2024-09-05 21:25:43.201,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.201000+01:00,1.879,-0.548,9.917,2024-09-05 21:25:43.201,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.364000+01:00,1.879,-0.56,9.934,2024-09-05 21:25:43.364,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.364000+01:00,1.879,-0.56,9.934,2024-09-05 21:25:43.364,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.525000+01:00,1.887,-0.567,9.934,2024-09-05 21:25:43.525,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.525000+01:00,1.887,-0.567,9.934,2024-09-05 21:25:43.525,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.681000+01:00,1.875,-0.567,9.922,2024-09-05 21:25:43.681,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.681000+01:00,1.875,-0.567,9.922,2024-09-05 21:25:43.681,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.840000+01:00,1.889,-0.563,9.934,2024-09-05 21:25:43.840,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:43.840000+01:00,1.889,-0.563,9.934,2024-09-05 21:25:43.840,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.005000+01:00,1.889,-0.563,9.946,2024-09-05 21:25:44.005,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.005000+01:00,1.889,-0.563,9.946,2024-09-05 21:25:44.005,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.165000+01:00,1.894,-0.565,9.917,2024-09-05 21:25:44.165,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.165000+01:00,1.894,-0.565,9.917,2024-09-05 21:25:44.165,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.325000+01:00,1.891,-0.565,9.926,2024-09-05 21:25:44.325,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.325000+01:00,1.891,-0.565,9.926,2024-09-05 21:25:44.325,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.485000+01:00,1.877,-0.555,9.931,2024-09-05 21:25:44.485,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.485000+01:00,1.877,-0.555,9.931,2024-09-05 21:25:44.485,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.642000+01:00,1.887,-0.558,9.919,2024-09-05 21:25:44.642,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.642000+01:00,1.887,-0.558,9.919,2024-09-05 21:25:44.642,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.801000+01:00,1.891,-0.56,9.941,2024-09-05 21:25:44.801,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.801000+01:00,1.891,-0.56,9.941,2024-09-05 21:25:44.801,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.961000+01:00,1.884,-0.565,9.926,2024-09-05 21:25:44.961,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:44.961000+01:00,1.884,-0.565,9.926,2024-09-05 21:25:44.961,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.124000+01:00,1.894,-0.555,9.938,2024-09-05 21:25:45.124,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.124000+01:00,1.894,-0.555,9.938,2024-09-05 21:25:45.124,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.285000+01:00,1.891,-0.553,9.924,2024-09-05 21:25:45.285,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.285000+01:00,1.891,-0.553,9.924,2024-09-05 21:25:45.285,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.442000+01:00,1.882,-0.563,9.922,2024-09-05 21:25:45.442,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.442000+01:00,1.882,-0.563,9.922,2024-09-05 21:25:45.442,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.601000+01:00,1.877,-0.572,9.917,2024-09-05 21:25:45.601,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.601000+01:00,1.877,-0.572,9.917,2024-09-05 21:25:45.601,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.764000+01:00,1.889,-0.563,9.941,2024-09-05 21:25:45.764,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.764000+01:00,1.889,-0.563,9.941,2024-09-05 21:25:45.764,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.924000+01:00,1.875,-0.558,9.917,2024-09-05 21:25:45.924,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:45.924000+01:00,1.875,-0.558,9.917,2024-09-05 21:25:45.924,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.082000+01:00,1.879,-0.57,9.922,2024-09-05 21:25:46.082,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.082000+01:00,1.879,-0.57,9.922,2024-09-05 21:25:46.082,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.244000+01:00,1.911,-0.558,9.922,2024-09-05 21:25:46.244,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.244000+01:00,1.911,-0.558,9.922,2024-09-05 21:25:46.244,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.402000+01:00,1.884,-0.563,9.938,2024-09-05 21:25:46.402,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.402000+01:00,1.884,-0.563,9.938,2024-09-05 21:25:46.402,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.566000+01:00,1.884,-0.575,9.922,2024-09-05 21:25:46.566,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.566000+01:00,1.884,-0.575,9.922,2024-09-05 21:25:46.566,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.724000+01:00,1.891,-0.551,9.924,2024-09-05 21:25:46.724,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.724000+01:00,1.891,-0.551,9.924,2024-09-05 21:25:46.724,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.882000+01:00,1.882,-0.565,9.95,2024-09-05 21:25:46.882,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:46.882000+01:00,1.882,-0.565,9.95,2024-09-05 21:25:46.882,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.043000+01:00,1.882,-0.567,9.917,2024-09-05 21:25:47.043,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.043000+01:00,1.882,-0.567,9.917,2024-09-05 21:25:47.043,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.204000+01:00,1.896,-0.548,9.929,2024-09-05 21:25:47.204,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.204000+01:00,1.896,-0.548,9.929,2024-09-05 21:25:47.204,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.359000+01:00,1.882,-0.575,9.931,2024-09-05 21:25:47.359,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.359000+01:00,1.882,-0.575,9.931,2024-09-05 21:25:47.359,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.522000+01:00,1.879,-0.555,9.934,2024-09-05 21:25:47.522,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.522000+01:00,1.879,-0.555,9.934,2024-09-05 21:25:47.522,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.683000+01:00,1.887,-0.553,9.965,2024-09-05 21:25:47.683,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.683000+01:00,1.887,-0.553,9.965,2024-09-05 21:25:47.683,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.842000+01:00,1.899,-0.57,9.934,2024-09-05 21:25:47.842,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:47.842000+01:00,1.899,-0.57,9.934,2024-09-05 21:25:47.842,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.004000+01:00,1.882,-0.565,9.914,2024-09-05 21:25:48.004,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.004000+01:00,1.882,-0.565,9.914,2024-09-05 21:25:48.004,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.165000+01:00,1.879,-0.563,9.936,2024-09-05 21:25:48.165,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.165000+01:00,1.879,-0.563,9.936,2024-09-05 21:25:48.165,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.323000+01:00,1.891,-0.551,9.919,2024-09-05 21:25:48.323,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.323000+01:00,1.891,-0.551,9.919,2024-09-05 21:25:48.323,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.481000+01:00,1.872,-0.563,9.924,2024-09-05 21:25:48.481,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.481000+01:00,1.872,-0.563,9.924,2024-09-05 21:25:48.481,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.642000+01:00,1.896,-0.563,9.946,2024-09-05 21:25:48.642,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.642000+01:00,1.896,-0.563,9.946,2024-09-05 21:25:48.642,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.805000+01:00,1.889,-0.565,9.914,2024-09-05 21:25:48.805,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.805000+01:00,1.889,-0.565,9.914,2024-09-05 21:25:48.805,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.962000+01:00,1.887,-0.57,9.938,2024-09-05 21:25:48.962,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:48.962000+01:00,1.887,-0.57,9.938,2024-09-05 21:25:48.962,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.124000+01:00,1.896,-0.548,9.929,2024-09-05 21:25:49.124,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.124000+01:00,1.896,-0.548,9.929,2024-09-05 21:25:49.124,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.283000+01:00,1.877,-0.565,9.919,2024-09-05 21:25:49.283,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.283000+01:00,1.877,-0.565,9.919,2024-09-05 21:25:49.283,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.445000+01:00,1.891,-0.56,9.926,2024-09-05 21:25:49.445,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.445000+01:00,1.891,-0.56,9.926,2024-09-05 21:25:49.445,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.601000+01:00,1.882,-0.563,9.934,2024-09-05 21:25:49.601,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.601000+01:00,1.882,-0.563,9.934,2024-09-05 21:25:49.601,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.764000+01:00,1.884,-0.567,9.931,2024-09-05 21:25:49.764,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.764000+01:00,1.884,-0.567,9.931,2024-09-05 21:25:49.764,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.924000+01:00,1.899,-0.548,9.929,2024-09-05 21:25:49.924,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:49.924000+01:00,1.899,-0.548,9.929,2024-09-05 21:25:49.924,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:50.082000+01:00,1.891,-0.577,9.936,2024-09-05 21:25:50.082,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:50.082000+01:00,1.891,-0.577,9.936,2024-09-05 21:25:50.082,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
